"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,253.080258,15.662745,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,713.723080,18.174807,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,712.499019,6.975169,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.969868,0.631599,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2286.064077,32.915741,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,11199.827076,58.690418,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,662.605113,32.340248,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,253.878039,2.547491,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,65.719402,0.354094,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,683.186594,9.809087,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.311880,0.098271,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,969.732324,39.099220,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4472.463873,122.488130,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,59.567943,0.220558,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,478.943683,0.467324,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,33.760094,0.296831,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,325.168014,23.744968,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10281.052350,157.220075,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,142.974585,2.119619,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,507.395618,15.101694,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1028.287069,5.017104,"ops/min"
