09:35:40,328 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
09:35:40,332 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
09:35:40,335 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
09:35:40,344 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
09:35:40,726 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
09:35:40,728 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
09:35:45,734 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
09:35:45,757 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
09:35:45,762 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
09:35:45,769 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
09:35:46,023 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
09:35:46,024 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
09:35:46,155 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
09:35:47,464 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
09:35:47,541 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
09:35:47,584 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
09:35:50,155 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 56 ms, 1 = 463 ms, 2 = 155 ms]
09:35:50,156 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
09:35:50,157 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
09:35:50,163 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
09:35:50,163 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
09:35:50,166 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
09:35:59,371 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 8.06 seconds, 1 = 8.57 seconds, 2 = 9.19 seconds]
09:35:59,375 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
09:35:59,376 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
09:35:59,389 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
09:35:59,391 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
09:35:59,392 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
09:35:59,444 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
09:35:59,493 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 19 ms, 1 = 21 ms, 2 = 15 ms]
09:35:59,493 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
09:35:59,506 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
09:36:16,637 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 17.05 seconds, 1 = 17.11 seconds, 2 = 16.9 seconds]
09:36:16,638 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
09:36:16,648 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
09:36:16,651 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
09:37:16,716 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.02 seconds, 1 = 60.02 seconds, 2 = 60.02 seconds]
09:37:16,720 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
09:37:16,722 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
