Delay between performance status pings above threshold
===================================
Domain Marker;Start RT curve;859028.0
Domain Marker;max-jOPS;7402223.0
Range Marker;Limit;5000.0
Range Marker;Hard Limit;60000.0
Time, msec;Group1.TxInjector.CompositeTxInjector;Group1.Backend.CompositeBackend
3506.0;1001.8906219999999;1001.9358360000006
87402.0;5661.158468999987;5663.5775469999935
374110.0;10026.49020900001;10027.844918999996
582454.0;;5060.3251089999685
8013205.0;10874.389833999798;10875.482873000205
8064215.0;;1001.2598959999159
8064217.0;1.2792790001258254;
