Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;1410.0
Domain Marker;max-jOPS;5245.0
Domain Marker;Last Success for SLAs;3295.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
67;90.57933066744931
134;92.36757930424909
202;92.54421133559994
269;93.41452046236274
336;94.71270145571376
403;94.36569929118158
471;93.91570126659775
538;94.78468859984103
605;95.52733528100458
672;94.84943154933056
740;95.46454372010477
807;95.35392835507396
874;95.63563569054348
941;95.78924299598656
1009;96.22786949905259
1076;95.94739960747738
1143;96.07294603310679
1210;96.39026518665437
1278;96.14708636262502
1345;96.18843591784842
1412;96.36342842985236
1479;96.81386893811948
1547;96.28100978593537
1614;96.63393789503041
1681;96.15223391567467
1748;96.87010437560012
1816;96.78944487199415
1883;96.29038148665303
1950;96.19290400484597
2017;96.5408119090016
2085;96.38694592691576
2152;96.67899502275391
2219;96.45493762104182
2286;97.2559270223204
2354;96.6337146608426
2421;96.85491633969387
2488;97.05004898440797
2555;96.80162827267193
2623;96.57477355971035
2690;96.86791559405678
2757;96.68726151646136
2824;96.71731037530799
2892;97.08636181550816
2959;96.75298689888679
3026;96.89543341722289
3093;97.12819856637623
3161;96.50718236425006
3228;97.20727746530318
3295;96.63641632096909
3362;96.89060756929304
3430;97.20681343265072
3497;96.53402403058229
3564;96.81010182431741
3631;96.62635733770588
3699;97.33568518616043
3766;96.3103446120989
3833;96.35402464129108
3900;97.06875851619773
3968;97.22455258811605
4035;96.86781958463247
4102;96.39132471271483
4169;95.7983122688369
4237;95.33467575737211
4304;95.6829360478424
4371;96.51703394196555
4438;93.9780119421307
4506;93.27444359118616
4573;93.66330450711652
4640;91.86644318922382
4707;91.81270091098294
4775;89.1611020447814
4842;89.72470899284957
4909;87.69306437640509
4976;86.2155047470587
5044;86.37102340898613
5111;81.32440432177893
5178;78.89997912164851
5245;77.86264693512585
5313;69.169790285549
5380;68.25566351019027
5447;39.216479022521646
5514;40.669550817928105
