MemTotal:        8117668 kB
MemFree:         7105644 kB
MemAvailable:    7257012 kB
Buffers:           32672 kB
Cached:           339020 kB
SwapCached:            0 kB
Active:           719676 kB
Inactive:          76584 kB
Active(anon):     432284 kB
Inactive(anon):    10012 kB
Active(file):     287392 kB
Inactive(file):    66572 kB
Unevictable:        5564 kB
Mlocked:            5564 kB
SwapTotal:       8117244 kB
SwapFree:        8117244 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               968 kB
Writeback:             0 kB
AnonPages:        430176 kB
Mapped:           211816 kB
Shmem:             12708 kB
KReclaimable:      36124 kB
Slab:              96100 kB
SReclaimable:      36124 kB
SUnreclaim:        59976 kB
KernelStack:        7060 kB
PageTables:        13740 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    12176076 kB
Committed_AS:    3015060 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54732 kB
VmallocChunk:          0 kB
Percpu:             2512 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      108396 kB
DirectMap2M:     5134336 kB
DirectMap1G:     5242880 kB
