Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;4098.0
Domain Marker;max-jOPS;10162.0
Domain Marker;Last Success for SLAs;7506.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;90.77095643594012
231;92.7685103690734
346;93.66762981340254
462;94.90754607175785
577;94.98781407580505
693;95.26534675159402
808;95.82288560188128
924;95.39141762422425
1039;95.50724279656134
1155;95.96137840305607
1270;96.01795011200029
1386;96.22234973778949
1501;96.5847355894987
1617;96.67739787556562
1732;96.08046219861286
1848;96.6845317085076
1963;96.17835233557848
2079;96.6794999261819
2194;96.647346541242
2310;96.35509338891424
2425;96.96739466741008
2541;96.68088045280942
2656;96.83000388812466
2772;97.08314746863931
2887;96.96105774414444
3002;96.97101655957921
3118;96.98830444985177
3233;97.14320880498515
3349;96.98392045194366
3464;96.87446916770432
3580;97.28663692096065
3695;97.17038358922288
3811;97.50260508715208
3926;97.3450727520828
4042;97.44036007604993
4157;97.19665899966878
4273;97.69034999066707
4388;97.69724596131627
4504;97.72761141862172
4619;97.60403031613674
4735;97.87558972956958
4850;97.49508683063917
4966;97.60862032047417
5081;97.60985911698941
5197;97.54723269933298
5312;97.48369908387764
5428;97.71166333132527
5543;97.57690477273412
5659;97.87562734380728
5774;97.56056456914638
5889;97.50472141059637
6005;97.63716866466648
6120;97.71121576358007
6236;97.7929061729574
6351;97.683445759727
6467;96.87404559218731
6582;95.59411178701053
6698;93.96514691767024
6813;92.02719081212
6929;90.16313860881296
7044;88.9863415089269
7160;87.55869959480331
7275;86.5799676235139
7391;85.57873379904724
7506;83.98337692040057
7622;82.1682590434996
7737;81.24562078493555
7853;79.22406503269649
7968;78.35006449863046
8084;76.9129185650892
8199;75.84514995392664
8315;74.0185320850365
8430;73.56962940630547
8546;72.41542994288795
8661;70.86668395266163
8776;69.45171981524976
8892;68.23764248720893
9007;66.87950090197312
9123;66.15049237228126
9238;64.52626252580552
9354;63.352187045214976
9469;61.91469295372428
9585;60.25067441427699
9700;59.478038990826015
9816;54.50890404699781
9931;51.62113696151485
10047;43.86261156568995
10162;17.242672448080313
10278;15.548855611113268
10393;16.098283126452603
10509;7.192000508039756
10624;14.67868734850879
