21:53:02,891 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
21:53:02,901 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
21:53:02,903 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
21:53:02,908 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
21:53:03,193 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
21:53:03,195 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
21:53:08,200 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
21:53:08,216 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
21:53:08,219 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
21:53:08,224 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
21:53:08,446 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
21:53:08,447 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
21:53:08,620 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
21:53:09,795 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
21:53:09,841 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
21:53:09,900 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
21:53:11,920 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 20 ms, 1 = 19 ms, 2 = 17 ms]
21:53:11,925 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
21:53:11,926 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
21:53:11,931 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
21:53:11,931 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
21:53:11,935 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
21:53:19,838 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.51 seconds, 1 = 7.4 seconds, 2 = 7.89 seconds]
21:53:19,840 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
21:53:19,841 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
21:53:19,850 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
21:53:19,852 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
21:53:19,853 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
21:53:19,910 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
21:53:19,927 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 6 ms, 1 = 4 ms, 2 = 8 ms]
21:53:19,927 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
21:53:19,932 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
21:53:31,604 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 11.66 seconds, 1 = 11.63 seconds, 2 = 11.55 seconds]
21:53:31,604 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
