MemTotal:        8117656 kB
MemFree:         7097128 kB
MemAvailable:    7248128 kB
Buffers:           32708 kB
Cached:           338908 kB
SwapCached:            0 kB
Active:           720476 kB
Inactive:          76520 kB
Active(anon):     433128 kB
Inactive(anon):    10004 kB
Active(file):     287348 kB
Inactive(file):    66516 kB
Unevictable:        5592 kB
Mlocked:            5592 kB
SwapTotal:       8117244 kB
SwapFree:        8117244 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               928 kB
Writeback:             0 kB
AnonPages:        430864 kB
Mapped:           211968 kB
Shmem:             12696 kB
KReclaimable:      36088 kB
Slab:              96492 kB
SReclaimable:      36088 kB
SUnreclaim:        60404 kB
KernelStack:        6984 kB
PageTables:        13532 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    12176072 kB
Committed_AS:    3024196 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54668 kB
VmallocChunk:          0 kB
Percpu:             2528 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      116588 kB
DirectMap2M:     4077568 kB
DirectMap1G:     6291456 kB
