17:00:06,208 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
17:00:06,211 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
17:00:06,212 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
17:00:06,215 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
17:00:06,456 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
17:00:06,458 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
17:00:11,459 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
17:00:11,461 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
17:00:11,461 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
17:00:11,461 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
17:00:11,596 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
17:00:11,596 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
17:00:11,672 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
17:00:12,679 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
17:00:12,723 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
17:00:12,763 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
17:00:14,553 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 241 ms, 1 = 259 ms, 2 = 199 ms]
17:00:14,553 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
17:00:14,554 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
17:00:14,559 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
17:00:14,559 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
17:00:14,563 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
