"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,295.455293,17.037623,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,737.592733,16.903363,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,689.294671,4.513995,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.812713,1.558020,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2357.365359,8.484883,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13212.725862,136.470731,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,750.325371,9.700975,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,261.026101,3.413495,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.531917,0.992823,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,632.845505,9.943252,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.860804,0.164454,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,882.680221,17.375027,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4204.262895,69.628690,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.487023,0.194856,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,473.112993,0.374385,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.689505,0.282758,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,308.697459,23.862090,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11128.559635,105.005910,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,148.032029,1.714469,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,488.365776,14.301330,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1093.353968,12.367805,"ops/min"
