"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,269.049091,12.832410,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,696.732123,19.965371,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,709.176267,8.417888,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,46.054427,2.460314,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2294.873020,19.053775,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,11051.135738,93.160233,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,670.211554,6.143666,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,251.253253,2.549872,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,64.646161,0.792405,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,681.527456,4.862389,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.308153,0.141898,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,979.607950,13.552166,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4416.393343,159.754496,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,59.577934,0.180634,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,478.469028,0.348225,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,33.778164,0.236521,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,352.075037,12.757731,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10406.066127,110.608530,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,144.914518,2.217454,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,523.147575,16.451810,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1033.073918,5.155555,"ops/min"
