"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,271.737676,7.119437,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,650.527116,15.523619,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,607.277618,5.382907,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,48.506859,1.183251,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2243.149292,27.977567,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11810.528438,137.828881,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,614.825445,14.709585,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,239.188663,5.653584,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,62.772541,2.209869,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,525.089337,11.472301,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.959483,0.114690,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,836.061091,15.055936,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3922.373528,10.580427,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.038810,0.403665,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,356.690547,0.547925,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,32.531349,1.154236,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,311.256335,22.951981,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9935.376259,174.886024,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,136.458157,4.910570,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,449.360228,18.829795,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1058.474006,8.783572,"ops/min"
