Timestamp,Slave 0,
1729903828119,538460,
1729903828120,100452,,
1729903829132,105648,,
1729903829141,680152,
1729903830102,936112,
1729903830114,105656,,
1729903831124,1586944,
1729903831131,105756,,
1729903832111,2062656,
1729903832123,105768,,
1729903833096,105772,,
1729903833104,2363144,
1729903834094,105772,,
1729903834107,2671520,
1729903835117,105792,,
1729903835119,3245460,
1729903836106,105792,,
1729903836112,3323588,
1729903837105,105792,,
1729903837116,3324476,
1729903838100,105892,,
1729903838113,3325268,
1729903839097,105892,,
1729903839133,3325268,
1729903840101,105892,,
1729903840116,3326852,
1729903841116,105892,3326948,
1729903842112,105984,,
1729903842116,3326956,
1729903843113,106024,,
1729903843119,3327260,
1729903844104,106024,,
1729903844116,3327260,
1729903845105,106024,,
1729903845113,3328052,
1729903846101,3328132,
1729903846141,106024,,
1729903847111,106116,,
1729903847125,3328396,
1729903848095,106116,,
1729903848107,3328396,
1729903849109,106116,,
1729903849111,3328660,
1729903850104,106116,,
1729903850118,3329288,
1729903851113,106200,,
1729903851127,3329552,
1729903852101,106200,,
1729903852121,3329552,
1729903853099,106200,,
1729903853116,3329628,
1729903854094,106512,,
1729903854100,3329628,
1729903855109,106512,3329628,
1729903856098,106512,,
1729903856108,3329628,
1729903857098,106608,,
1729903857118,3329628,
1729903858094,106608,,
1729903858102,3329712,
1729903859101,106620,,
1729903859102,3329712,
1729903860101,106620,,
1729903860107,3330240,
1729903861099,106620,,
1729903861109,3330240,
1729903862105,106620,3330328,
1729903863099,106620,,
1729903863117,3330600,
1729903864111,106620,,
1729903864119,3330640,
1729903865101,106620,,
1729903865104,3330640,
1729903866098,106620,,
1729903866107,3330904,
1729903867109,106620,3330904,
1729903868108,106692,,
1729903868110,3330952,
1729903869107,106692,,
1729903869110,3331228,
1729903870099,106692,,
1729903870101,3331228,
1729903871109,106692,,
1729903871111,3331228,
1729903872093,106692,,
1729903872100,3331492,
1729903873104,106692,3331492,
1729903874104,106692,,
1729903874106,3331756,
1729903875101,3331756,
1729903875108,106692,,
1729903876108,3331756,
1729903876112,106692,,
1729903877098,106692,,
1729903877106,3332012,
1729903878100,106692,,
1729903878101,3332268,
1729903879104,106840,,
1729903879116,3332268,
1729903880100,106856,,
1729903880110,3332780,
1729903881100,106856,,
1729903881117,3333040,
1729903882100,106856,,
1729903882116,3333040,
1729903883101,106856,,
1729903883111,3333136,
1729903884099,106856,,
1729903884110,3333136,
1729903885101,106940,,
1729903885115,3333136,
1729903886094,106956,,
1729903886105,3333392,
1729903887101,106956,,
1729903887112,3333392,
1729903888101,3333480,
1729903888111,106956,,
1729903889117,109892,3337228,
1729903890110,113060,,
1729903890111,3344192,
1729903891100,3356080,
1729903891106,113176,,
1729903892108,113176,,
1729903892115,3356084,
1729903893102,113236,,
1729903893121,3356356,
1729903894102,109896,,
1729903894113,3356364,
1729903895101,109896,,
1729903895109,3356368,
1729903896105,109896,,
1729903896107,3356376,
1729903897094,109896,,
1729903897101,3356648,
1729903898102,109896,,
1729903898111,3356656,
1729903899109,109896,,
1729903899111,3356924,
1729903900103,109896,,
1729903900115,3356932,
1729903901094,109900,,
1729903901115,3357192,
1729903902108,3357464,
1729903902109,109900,,
1729903903104,109900,,
1729903903117,3357732,
1729903904095,109900,,
1729903904117,3358244,
1729903905098,110008,,
1729903905100,3358752,
1729903906103,3359016,
1729903906116,110008,,
1729903907103,110008,,
1729903907108,3359228,
1729903908103,110008,,
1729903908117,3359748,
1729903909106,110008,,
1729903909109,3359756,
1729903910099,110008,,
1729903910125,3355656,
1729903911101,110008,,
1729903911110,3355656,
1729903912110,110008,,
1729903912122,3355656,
1729903913094,110092,,
1729903913124,3355660,
1729903914103,110092,,
1729903914116,3355660,
1729903915110,110108,,
1729903915111,3355660,
1729903916100,110108,,
1729903916107,3355660,
1729903917105,110108,,
1729903917109,3355660,
1729903918099,110108,,
1729903918118,3355660,
1729903919109,110108,,
1729903919125,3355904,
1729903920114,110108,3355912,
1729903921098,114060,,
1729903921107,3355912,
1729903922103,3355920,
1729903922104,114060,,
1729903923108,114060,,
1729903923109,3355928,
1729903924104,111132,,
1729903924107,3355932,
1729903925100,111132,,
1729903925116,3355936,
1729903926108,3355944,
1729903926111,111132,,
1729903927099,111132,3355948,
1729903928103,111132,,
1729903928105,3355952,
1729903929101,111132,,
1729903929127,3355960,
1729903930103,111132,,
1729903930123,3355968,
1729903931110,3356232,
1729903931113,111132,,
1729903932101,111132,,
1729903932115,3356240,
1729903933103,111196,,
1729903933132,3356248,
1729903934106,111196,,
1729903934109,3356252,
1729903935106,111196,,
1729903935107,3356260,
1729903936101,111196,,
1729903936110,3356288,
1729903937095,111196,,
1729903937113,3356548,
1729903938100,111196,,
1729903938120,3356552,
1729903939103,111196,,
1729903939105,3356556,
1729903940103,111196,,
1729903940104,3356804,
1729903941108,3356808,
1729903941111,111196,,
1729903942130,111196,,
1729903942144,3357068,
1729903943102,111196,,
1729903943172,3357588,
1729903944100,111196,,
1729903944109,3357596,
1729903945103,111196,,
1729903945117,3357604,
1729903946105,111196,,
1729903946119,3358112,
1729903947110,3358120,
1729903947111,111196,,
1729903948095,111196,,
1729903948112,3358308,
1729903949107,111196,,
1729903949115,3358312,
1729903950096,111196,,
1729903950131,3358576,
1729903951101,111196,,
1729903951102,3358584,
1729903952105,111196,3358592,
1729903953108,111196,,
1729903953110,3358864,
1729903954105,111196,,
1729903954116,3359132,
1729903955112,111196,,
1729903955126,3359400,
1729903956104,111304,3359672,
1729903957102,111304,,
1729903957115,3359676,
1729903958098,111304,,
1729903958123,3359684,
1729903959116,3359956,
1729903959118,111304,,
1729903960100,111304,,
1729903960124,3359964,
1729903961096,111304,,
1729903961114,3360200,
1729903962104,111304,,
1729903962113,3360452,
1729903963103,111304,,
1729903963109,3360724,
1729903964101,111304,,
1729903964121,3360728,
1729903965101,111304,,
1729903965106,3360732,
1729903966099,111304,,
1729903966111,3361004,
1729903967106,111304,,
1729903967121,3361008,
1729903968115,111304,3361012,
1729903969099,3361020,
1729903969124,111304,,
1729903970110,111304,,
1729903970120,3361288,
1729903971106,111304,,
1729903971108,3361552,
1729903972107,111304,,
1729903972108,3361556,
1729903973104,111304,,
1729903973106,3361564,
1729903974101,111336,,
1729903974108,3361824,
1729903975093,111416,,
1729903975099,3361832,
1729903976097,111484,,
1729903976115,3362096,
1729903977097,111484,,
1729903977100,3362100,
1729903978098,111484,,
1729903978100,3362108,
1729903979098,111484,,
1729903979107,3362380,
1729903980102,111484,,
1729903980105,3362652,
1729903981094,111484,,
1729903981118,3362660,
1729903982100,111484,,
1729903982115,3362924,
1729903983109,111484,,
1729903983121,3362924,
1729903984107,3362924,
1729903984110,111484,,
1729903985093,111484,,
1729903985130,3362924,
1729903986103,111484,,
1729903986118,3362924,
1729903987100,111484,,
1729903987113,3362924,
1729903988110,3362924,
1729903988125,111484,,
1729903989111,111484,,
1729903989123,3362928,
1729903990111,111484,3362928,
1729903991111,3362928,
1729903991112,111484,,
1729903992104,111484,,
1729903992105,3362928,
1729903993110,111484,,
1729903993114,3362928,
1729903994101,111484,,
1729903994114,3362928,
1729903995099,111564,,
1729903995127,3370388,
1729903996107,111564,,
1729903996119,3370388,
1729903997102,111564,,
1729903997119,3370652,
1729903998109,111564,,
1729903998111,3370652,
1729903999094,111564,,
1729903999111,3370652,
1729904000098,111564,,
1729904000100,3370652,
1729904001104,111564,,
1729904001106,3370652,
1729904002114,3370716,
1729904002126,111564,,
1729904003102,111564,,
1729904003130,3370716,
1729904004098,111564,,
1729904004104,3370716,
1729904005108,111564,,
1729904005110,3370716,
1729904006098,111564,,
1729904006107,3370716,
1729904007106,111564,,
1729904007113,3370716,
1729904008098,111564,,
1729904008119,3370716,
1729904009099,111564,,
1729904009114,3370716,
1729904010110,111564,,
1729904010112,3370716,
1729904011102,111808,,
1729904011123,3370716,
1729904012103,111808,,
1729904012128,3370716,
1729904013093,111808,,
1729904013114,3370716,
1729904014094,111808,,
1729904014123,3370716,
1729904015102,111808,,
1729904015110,3370716,
1729904016099,111808,,
1729904016110,3370716,
1729904017101,111808,,
1729904017115,3370716,
1729904018099,111808,,
1729904018109,3370716,
1729904019095,111808,,
1729904019115,3370720,
1729904020098,112364,,
1729904020119,3370720,
1729904021097,112364,,
1729904021118,3370720,
1729904022100,112364,,
1729904022111,3370720,
1729904023107,3370720,
1729904023108,112364,,
1729904024094,112364,,
1729904024110,3370720,
1729904025103,112420,,
1729904025111,3370720,
1729904026100,112492,,
1729904026104,3370720,
1729904027106,112576,,
1729904027117,3370720,
1729904028100,112656,,
1729904028111,3370720,
1729904029104,3370720,
1729904029105,112740,,
1729904030105,3370720,
1729904030106,112820,,
1729904031107,112904,3370720,
1729904032109,3370720,
1729904032121,112984,,
1729904033107,113184,,
1729904033111,3370720,
1729904034105,113268,,
1729904034115,3370720,
1729904035101,113348,,
1729904035116,3370720,
1729904036103,113428,,
1729904036114,3370720,
1729904037094,113512,,
1729904037115,3370720,
1729904038094,113596,,
1729904038099,3370720,
1729904039104,113676,,
1729904039128,3370720,
1729904040100,113760,,
1729904040123,3370720,
1729904041101,3370720,
1729904041127,113840,,
1729904042114,113920,,
1729904042158,3370720,
1729904043125,114012,,
1729904043166,3370720,
1729904044121,114096,,
1729904044123,3370720,
1729904045094,114176,,
1729904045108,3370720,
1729904046094,114260,,
1729904046100,3370720,
1729904047111,3370720,
1729904047114,114344,,
1729904048103,114424,3370720,
1729904049099,114508,,
1729904049108,3370720,
1729904050101,114588,,
1729904050111,3370720,
1729904051094,114672,,
1729904051111,3370720,
1729904052104,114756,,
1729904052115,3370720,
1729904053105,114836,3370720,
1729904054108,114920,,
1729904054116,3370968,
1729904055104,115000,,
1729904055120,3370968,
1729904056098,115084,,
1729904056110,3370968,
1729904057109,115164,,
1729904057114,3371216,
1729904058117,3371448,
1729904058119,115248,,
1729904059097,115328,,
1729904059101,3371448,
1729904060095,115412,,
1729904060118,3371448,
1729904061105,3371448,
1729904061108,115492,,
1729904062106,115576,,
1729904062114,3371448,
1729904063094,115656,,
1729904063114,3371448,
1729904064108,115740,3371448,
1729904065107,115824,,
1729904065109,3371448,
1729904066100,116004,,
1729904066107,3371448,
1729904067105,116088,,
1729904067106,3371512,
1729904068103,116168,,
1729904068121,3371512,
1729904069094,116252,,
1729904069100,3371752,
1729904070096,116332,,
1729904070106,3371836,
1729904071105,3371836,
1729904071108,116420,,
1729904072100,116504,,
1729904072108,3371836,
1729904073094,116588,,
1729904073115,3371836,
1729904074100,116668,,
1729904074107,3371836,
1729904075104,116752,,
1729904075114,3371836,
1729904076099,116832,,
1729904076101,3371836,
1729904077116,116916,3371836,
1729904078108,116996,,
1729904078109,3371836,
1729904079104,117152,,
1729904079127,3371836,
1729904080100,133368,,
1729904080109,3371836,
1729904081100,133452,,
1729904081104,3371836,
1729904082101,133560,,
1729904082116,3371836,
1729904083110,3371840,
1729904083111,133648,,
1729904084108,129380,,
1729904084111,3371840,
1729904085098,129464,,
1729904085116,3371840,
1729904086097,129544,,
1729904086106,3371840,
1729904087106,3371844,
1729904087107,129624,,
1729904088109,129708,,
1729904088113,3371844,
1729904089108,124332,,
1729904089121,3371844,
1729904090100,124416,,
1729904090106,3371844,
1729904091098,124496,,
1729904091099,3371844,
1729904092099,124580,,
1729904092110,3371844,
1729904093103,124660,,
1729904093114,3371844,
1729904094103,124744,,
1729904094137,3371844,
1729904095099,124824,,
1729904095116,3371844,
1729904096098,124908,,
1729904096120,3371844,
1729904097100,124988,,
1729904097122,3371844,
1729904098098,125072,,
1729904098102,3371844,
1729904099112,125152,,
1729904099136,3371844,
1729904100110,125236,,
1729904100122,3371844,
1729904101099,125316,,
1729904101100,3371844,
1729904102099,125400,,
1729904102120,3371844,
1729904103107,125480,,
1729904103119,3371844,
1729904104099,125560,,
1729904104110,3371844,
1729904105093,125644,,
1729904105108,3371844,
1729904106097,125724,,
1729904106119,3371844,
1729904107107,125808,,
1729904107116,3371844,
1729904108093,125888,,
1729904108120,3371844,
1729904109099,125972,,
1729904109111,3371844,
1729904110109,126052,,
1729904110122,3371844,
1729904111113,3371844,
1729904111124,126136,,
1729904112106,3371844,
1729904112127,126216,,
1729904113095,126300,,
1729904113114,3371844,
1729904114104,126380,,
1729904114117,3371844,
1729904115105,126464,,
1729904115116,3371844,
1729904116093,126544,,
1729904116110,3371844,
1729904117110,126624,,
1729904117116,3371844,
1729904118099,126708,,
1729904118108,3371844,
1729904119106,126792,,
1729904119108,3371844,
1729904120099,126872,,
1729904120108,3372088,
1729904121098,126956,,
1729904121117,3372088,
1729904122099,127036,,
1729904122103,3372088,
1729904123098,127120,,
1729904123101,3372088,
1729904124098,127200,,
1729904124125,3372088,
1729904125098,127284,,
1729904125113,3372088,
1729904126113,127364,,
1729904126114,3372088,
1729904127103,127444,,
1729904127111,3372088,
1729904128101,127528,,
1729904128120,3372088,
1729904129104,127608,,
1729904129112,3372088,
1729904130101,127692,,
1729904130114,3372088,
1729904131105,127772,3372088,
1729904132100,127856,,
1729904132118,3372136,
1729904133102,127936,,
1729904133115,3372372,
1729904134098,128020,,
1729904134117,3372604,
1729904135099,128100,,
1729904135110,3372680,
1729904136109,128184,,
1729904136116,3372680,
1729904137100,128264,,
1729904137126,3372680,
1729904138101,128344,3372680,
1729904139105,128428,,
1729904139106,3372680,
1729904140101,128512,,
1729904140109,3372680,
1729904141114,128592,,
1729904141136,3372680,
1729904142101,128676,,
1729904142139,3372680,
1729904143108,128756,,
1729904143151,3372680,
1729904144106,3372680,
1729904144113,128840,,
1729904145106,129012,,
1729904145125,3372680,
1729904146112,129096,,
1729904146113,3372680,
1729904147103,129176,,
1729904147106,3372680,
1729904148100,129260,,
1729904148105,3372680,
1729904149103,129340,,
1729904149118,3372680,
1729904150097,129424,,
1729904150109,3372680,
1729904151092,129504,,
1729904151099,3372680,
1729904152097,129584,,
1729904152115,3372680,
1729904153105,3372680,
1729904153106,129668,,
1729904154107,129748,,
1729904154110,3372680,
1729904155106,129832,,
1729904155123,3372680,
1729904156104,129912,,
1729904156111,3372680,
1729904157103,129996,,
1729904157128,3372680,
1729904158098,130076,,
1729904158119,3372680,
1729904159103,130160,,
1729904159119,3372680,
1729904160101,130240,,
1729904160111,3372680,
1729904161102,130324,,
1729904161124,3372680,
1729904162105,130404,,
1729904162117,3372680,
1729904163094,130484,,
1729904163100,3372680,
1729904164103,130568,,
1729904164108,3372680,
1729904165108,130652,,
1729904165109,3372680,
1729904166101,130732,,
1729904166114,3372680,
1729904167104,130816,,
1729904167111,3372680,
1729904168092,130896,,
1729904168099,3372680,
1729904169105,130980,3372680,
1729904170098,131060,,
1729904170108,3372680,
1729904171094,131144,,
1729904171100,3372680,
1729904172098,131224,,
1729904172119,3372680,
1729904173100,131308,,
1729904173119,3372680,
1729904174102,131388,,
1729904174126,3372680,
1729904175106,131468,,
1729904175111,3372680,
1729904176102,131552,,
1729904176111,3372680,
1729904177094,131636,,
1729904177126,3372680,
1729904178098,131716,,
1729904178110,3372680,
1729904179105,3372680,
1729904179107,131796,,
1729904180099,131880,,
1729904180115,3372680,
1729904181105,131960,3372680,
