
===================================
Domain Marker;critical-jOPS;1100.0
Domain Marker;max-jOPS;5985.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
67.0;500.0;3500.0;5500.0;6200.0;7678.999999999996;205000.0
134.0;500.0;3700.0;6200.0;7000.0;9000.0;211000.0
202.0;500.0;3900.0;7000.0;8100.0;10400.0;206000.0
269.0;500.0;4100.0;7600.0;8900.0;11300.0;203000.0
336.0;500.0;4200.0;8700.0;10100.0;14000.0;200000.0
403.0;600.0;4500.0;9300.0;10600.0;14000.0;211000.0
471.0;500.0;4600.0;10000.0;11600.0;15300.0;204000.0
538.0;600.0;4900.0;10600.0;12300.0;16700.0;208000.0
605.0;600.0;5100.0;11500.0;13600.0;21000.0;246000.0
672.0;600.0;5400.0;13000.0;18100.0;266730.0000000032;1900000.0
740.0;500.0;4800.0;11400.0;13200.0;16800.0;168000.0
807.0;500.0;5000.0;11900.0;13800.0;18200.0;175000.0
874.0;500.0;4700.0;11600.0;13600.0;17675.0;171000.0
941.0;500.0;4800.0;11500.0;13500.0;18400.0;163000.0
1009.0;500.0;4900.0;12200.0;15300.0;147000.0;223000.0
1076.0;500.0;4500.0;11300.0;13200.0;17700.0;132000.0
1143.0;500.0;4500.0;11000.0;12900.0;16800.0;133000.0
1210.0;600.0;4700.0;11600.0;14100.0;93000.0;1300000.0
1278.0;500.0;4700.0;11100.0;13100.0;18000.0;125000.0
1345.0;600.0;4900.0;11400.0;13800.0;23000.0;1300000.0
1412.0;500.0;4900.0;11100.0;12900.0;17300.0;123000.0
1479.0;600.0;5000.0;11400.0;13800.0;24000.0;1400000.0
1547.0;500.0;4900.0;11000.0;13200.0;21000.0;137000.0
1614.0;600.0;4700.0;10700.0;13000.0;27000.0;1500000.0
1681.0;600.0;5000.0;10900.0;12900.0;21000.0;122000.0
1748.0;400.0;5100.0;11900.0;16469.99999999971;404000.0;1400000.0
1816.0;600.0;5200.0;11200.0;13400.0;27000.0;120000.0
1883.0;500.0;5300.0;12400.0;19500.0;315000.0;1400000.0
1950.0;500.0;5300.0;11700.0;16000.0;156000.0;1400000.0
2017.0;500.0;5100.0;11000.0;13800.0;33000.0;131000.0
2085.0;500.0;5600.0;12800.0;23000.0;670000.0;1500000.0
2152.0;400.0;5500.0;11400.0;14200.0;30000.0;1400000.0
2219.0;500.0;5400.0;11800.0;16700.0;193049.99999998836;420000.0
2286.0;500.0;5300.0;11200.0;14000.0;36899.99999999418;116000.0
2354.0;500.0;5700.0;12300.0;19800.0;399000.0;1300000.0
2421.0;400.0;5500.0;12000.0;20000.0;156000.0;1500000.0
2488.0;400.0;5700.0;12500.0;25000.0;134000.0;1400000.0
2555.0;500.0;5700.0;12500.0;21000.0;229000.0;1500000.0
2623.0;400.0;5900.0;13500.0;34000.0;396000.0;576000.0
2690.0;500.0;6000.0;14200.0;34000.0;160000.0;1500000.0
2757.0;400.0;6000.0;13000.0;21000.0;57000.0;1400000.0
2824.0;400.0;6100.0;14400.0;34000.0;339000.0;1400000.0
2892.0;400.0;6300.0;16500.0;102000.0;1000000.0;2200000.0
2959.0;400.0;6400.0;15400.0;40000.0;516000.0;1400000.0
3026.0;400.0;6300.0;15000.0;39000.0;151809.99999999767;1400000.0
3093.0;500.0;6500.0;16400.0;39000.0;160000.0;318000.0
3161.0;500.0;6400.0;13900.0;28000.0;71000.0;1300000.0
