18:12:38,908 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
18:12:38,911 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
18:12:38,912 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
18:12:38,915 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
18:12:39,184 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
18:12:39,185 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
18:12:44,186 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
18:12:44,188 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
18:12:44,189 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
18:12:44,189 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
18:12:44,298 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
18:12:44,298 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
18:12:44,365 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
18:12:45,415 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
18:12:45,424 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
18:12:45,498 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
18:12:47,228 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 165 ms, 1 = 188 ms, 2 = 168 ms]
18:12:47,228 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
18:12:47,229 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
18:12:47,233 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
18:12:47,233 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
18:12:47,236 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
18:12:54,882 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.23 seconds, 1 = 7.18 seconds, 2 = 7.64 seconds]
18:12:54,887 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
18:12:54,888 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
18:12:54,894 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
18:12:54,895 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
18:12:54,896 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
18:12:54,941 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
18:12:54,950 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 6 ms, 1 = 6 ms, 2 = 6 ms]
18:12:54,950 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
18:12:54,961 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
18:13:00,515 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 5.54 seconds, 1 = 5.5 seconds, 2 = 5.48 seconds]
18:13:00,515 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
18:13:00,523 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
18:13:00,525 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
18:14:00,563 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.01 seconds, 1 = 60.01 seconds, 2 = 60.01 seconds]
18:14:00,563 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
18:14:00,565 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
18:14:00,566 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
18:14:00,802 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 235 ms, 1 = 225 ms, 2 = 196 ms]
18:14:00,803 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
18:14:00,804 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
18:14:03,139 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 2.33 seconds, 1 = 2.3 seconds, 2 = 2.31 seconds]
18:14:03,139 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
18:14:03,183 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
18:14:03,184 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
18:24:03,606 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
18:24:03,662 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
18:24:03,662 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
18:24:03,666 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
18:24:03,666 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
18:24:04,782 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
18:24:04,783 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
18:24:09,924 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1206 MB to 1322 MB and has 0 unfinished threads
18:24:09,925 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1206 MB to 1313 MB and has 2 unfinished threads
18:24:09,925 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1206 MB to 1306 MB and has 2 unfinished threads
18:24:09,925 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
18:24:09,925 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 24 secs
18:24:09,949 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 25 secs
18:24:09,949 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 25 secs, reporting...
18:24:09,950 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@5a4aa2f2
18:24:09,950 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
18:24:10,011 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
18:24:10,047 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
18:24:10,065 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
18:24:10,077 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
18:24:10,083 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
18:24:10,089 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@57175e74
18:24:12,260 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
18:24:12,262 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
