"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,239.805703,7.790412,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,606.095082,12.083285,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,630.756583,3.300825,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,46.566426,2.879827,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2198.733885,21.747231,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11516.609652,208.637201,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,601.673192,13.401175,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,236.655148,7.206110,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,62.986448,2.028093,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,520.789199,8.572274,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.052784,0.093651,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,834.895842,18.702185,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3805.011152,13.110528,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.030295,0.325831,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,356.660900,0.428686,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.336034,1.226786,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,277.673073,5.191899,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9727.675785,148.800624,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,135.105866,3.837700,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,461.429688,13.528445,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1049.499128,6.347019,"ops/min"
