01:27:18,371 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
01:27:18,394 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
01:27:18,397 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
01:27:18,404 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
01:27:18,879 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
01:27:18,881 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
01:27:23,890 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
01:27:23,909 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
01:27:23,914 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
01:27:23,918 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
01:27:24,072 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
01:27:24,073 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
01:27:24,288 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
01:27:26,155 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
01:27:26,305 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
01:27:26,421 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
01:27:29,197 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 57 ms, 1 = 110 ms, 2 = 124 ms]
01:27:29,198 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
01:27:29,200 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
01:27:29,206 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
01:27:29,208 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
01:27:29,212 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
01:27:38,339 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 8.05 seconds, 1 = 8.88 seconds, 2 = 9.1 seconds]
01:27:38,347 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
01:27:38,356 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
01:27:38,367 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
01:27:38,370 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
01:27:38,373 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
01:27:38,512 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
01:27:38,530 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 12 ms, 1 = 7 ms, 2 = 7 ms]
01:27:38,530 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
01:27:38,552 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
01:27:59,115 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 20.51 seconds, 1 = 19.91 seconds, 2 = 20.55 seconds]
01:27:59,116 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
01:27:59,128 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
01:27:59,130 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
01:28:59,269 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.02 seconds, 1 = 60.02 seconds, 2 = 60.11 seconds]
01:28:59,269 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
01:28:59,271 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
01:28:59,272 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
01:28:59,491 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 136 ms, 1 = 206 ms, 2 = 126 ms]
01:28:59,492 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
01:28:59,494 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
01:29:10,752 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 11.26 seconds, 1 = 11.19 seconds, 2 = 11.24 seconds]
01:29:10,753 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
01:29:10,852 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
01:29:10,854 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
01:39:11,302 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
01:39:11,366 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
01:39:11,367 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
01:39:11,374 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
01:39:11,375 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
01:39:11,562 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
01:39:11,564 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
01:39:16,712 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1357 MB to 1348 MB and has 1 unfinished threads
01:39:16,713 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1357 MB to 1348 MB and has 3 unfinished threads
01:39:16,714 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1357 MB to 1348 MB and has 3 unfinished threads
01:39:16,714 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
01:39:16,715 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 50 secs
01:39:16,755 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 52 secs
01:39:16,756 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 52 secs, reporting...
01:39:16,756 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@20c0a64d
01:39:16,773 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
01:39:16,860 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
01:39:16,976 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
01:39:17,009 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
01:39:17,026 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
01:39:17,044 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
01:39:17,066 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@60410cd
01:39:21,890 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
01:39:21,899 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
