"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,297.715094,16.539795,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,747.381496,16.402782,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,694.031860,4.847273,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,49.209026,1.474287,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2359.072144,8.503002,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13183.702573,289.295691,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,751.976917,7.650516,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,259.989747,2.950157,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.692219,0.653612,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,631.685329,8.301971,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.847850,0.107843,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,880.707677,13.534424,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4647.982966,10.631909,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.526753,0.175849,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,472.521257,0.684805,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.994193,0.298469,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,296.039747,33.037868,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11039.106927,109.108546,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,147.980284,2.160222,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,487.213993,16.505088,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1093.064463,8.909147,"ops/min"
