
===================================
Domain Marker;critical-jOPS;3372.0
Domain Marker;max-jOPS;9653.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
103.0;500.0;1600.0;2000.0;2100.0;2600.0;3500.0
205.0;400.0;1700.0;2300.0;2500.0;3195.9999999999127;138000.0
308.0;500.0;2000.0;2800.0;3200.0;3800.0;64000.0
411.0;500.0;2200.0;3300.0;3700.0;4500.0;137000.0
513.0;400.0;2400.0;3700.0;4200.0;5000.0;113000.0
616.0;400.0;2500.0;4100.0;4600.0;5600.0;212000.0
719.0;400.0;2700.0;4600.0;5100.0;6200.0;109000.0
822.0;500.0;2900.0;5000.0;5600.0;6800.0;223000.0
924.0;400.0;2900.0;5400.0;6000.0;7400.0;118000.0
1027.0;500.0;3000.0;5600.0;6400.0;8000.0;124000.0
1130.0;400.0;3100.0;6000.0;6800.0;8800.0;217000.0
1232.0;400.0;3100.0;6400.0;7200.0;9200.0;114000.0
1335.0;400.0;3100.0;6700.0;7700.0;10300.0;220000.0
1438.0;400.0;3200.0;7000.0;8100.0;10700.0;209000.0
1540.0;500.0;3200.0;7100.0;8200.0;10700.0;221000.0
1643.0;400.0;3300.0;7200.0;8500.0;11500.0;208000.0
1746.0;400.0;3300.0;7200.0;8500.0;10900.0;139000.0
1848.0;400.0;3300.0;7100.0;8300.0;10800.0;111000.0
1951.0;400.0;3300.0;7000.0;8400.0;12550.999999999476;124000.0
2054.0;400.0;3400.0;7300.0;8700.0;11900.0;142000.0
2156.0;400.0;3400.0;7200.0;8700.0;13378.99999999936;149000.0
2259.0;400.0;3400.0;7200.0;8700.0;16800.0;160000.0
2362.0;300.0;3500.0;7200.0;8600.0;16600.0;137000.0
2465.0;400.0;3400.0;7100.0;8700.0;15600.0;140000.0
2567.0;400.0;3500.0;7300.0;8700.0;15400.0;232000.0
2670.0;300.0;3500.0;7200.0;8700.0;19700.0;220000.0
2773.0;400.0;3500.0;6900.0;8400.0;16900.0;164000.0
2875.0;400.0;3500.0;7100.0;8600.0;21000.0;215000.0
2978.0;400.0;3600.0;7000.0;8500.0;22000.0;156000.0
3081.0;400.0;3600.0;7000.0;8500.0;21000.0;164000.0
3183.0;400.0;3600.0;7200.0;8800.0;35000.0;179000.0
3286.0;400.0;3700.0;7300.0;9000.0;29209.99999999185;234000.0
3389.0;400.0;3700.0;7400.0;9300.0;57000.0;223000.0
3491.0;400.0;3700.0;7200.0;9000.0;27000.0;215000.0
3594.0;400.0;3700.0;7300.0;9000.0;36000.0;231000.0
3697.0;400.0;3800.0;7500.0;9500.0;42000.0;190000.0
3800.0;400.0;3800.0;7400.0;9300.0;40000.0;196000.0
3902.0;400.0;3900.0;7800.0;9900.0;62000.0;271000.0
4005.0;400.0;3900.0;7600.0;9800.0;45000.0;226000.0
4108.0;400.0;4000.0;8000.0;11200.0;85000.0;281000.0
4210.0;400.0;4000.0;7900.0;10500.0;54000.0;268000.0
4313.0;400.0;4100.0;8300.0;12100.0;62000.0;325000.0
4416.0;300.0;4100.0;8300.0;12400.0;87000.0;290000.0
4518.0;400.0;4200.0;8600.0;13500.0;64000.0;280000.0
4621.0;400.0;4200.0;8900.0;15300.0;78000.0;289000.0
4724.0;400.0;4300.0;9300.0;18500.0;91000.0;323000.0
4826.0;300.0;4300.0;8900.0;13800.0;72000.0;357000.0
4929.0;400.0;4400.0;9600.0;18200.0;71000.0;356000.0
5032.0;400.0;4500.0;9700.0;16700.0;85000.0;284000.0
5134.0;400.0;4500.0;9800.0;16800.0;82340.00000002561;380000.0
5237.0;400.0;4600.0;10700.0;23000.0;91000.0;346000.0
5340.0;300.0;4800.0;12700.0;30000.0;92000.0;401000.0
5443.0;400.0;4800.0;11900.0;26000.0;104000.0;390000.0
5545.0;400.0;5000.0;13400.0;30000.0;91000.0;358000.0
5648.0;400.0;5000.0;13900.0;33000.0;107000.0;356000.0
5751.0;400.0;5100.0;13800.0;29000.0;85000.0;339000.0
5853.0;400.0;5300.0;16200.0;36000.0;96000.0;436000.0
5956.0;400.0;5400.0;16900.0;35000.0;94000.0;465000.0
6059.0;400.0;5500.0;24000.0;46000.0;109000.0;820000.0
6161.0;400.0;5600.0;21000.0;47000.0;107570.00000000698;382000.0
6264.0;400.0;5900.0;24000.0;43000.0;91000.0;578000.0
6367.0;400.0;6000.0;28000.0;50000.0;99000.0;499000.0
6469.0;300.0;6000.0;28000.0;46000.0;99000.0;552000.0
6572.0;300.0;6200.0;34000.0;56000.0;116000.0;580000.0
6675.0;400.0;6300.0;30000.0;55000.0;116000.0;489000.0
6778.0;300.0;6500.0;34000.0;55000.0;111000.0;810000.0
6880.0;300.0;6700.0;39000.0;56000.0;99000.0;710000.0
6983.0;300.0;7000.0;44000.0;66000.0;121000.0;920000.0
7086.0;400.0;7200.0;48000.0;74000.0;122000.0;890000.0
7188.0;300.0;7400.0;59000.0;89000.0;152000.0;1500000.0
7291.0;300.0;7700.0;61000.0;94000.0;165000.0;1100000.0
7394.0;300.0;8000.0;65000.0;104000.0;183000.0;1200000.0
7496.0;400.0;8700.0;58000.0;89000.0;147000.0;820000.0
7599.0;300.0;9000.0;70000.0;95000.0;169000.0;1800000.0
7702.0;300.0;9200.0;79000.0;109000.0;181000.0;1200000.0
7804.0;400.0;9900.0;84000.0;113000.0;162000.0;1900000.0
7907.0;300.0;11900.0;97000.0;143000.0;207000.0;2200000.0
8010.0;400.0;12000.0;112000.0;141250.0;217000.0;2600000.0
8113.0;400.0;15100.0;104000.0;131000.0;186000.0;2400000.0
8215.0;400.0;14600.0;107000.0;149000.0;216000.0;2100000.0
8318.0;400.0;24000.0;139000.0;169000.0;244000.0;2500000.0
8421.0;400.0;26000.0;150000.0;183000.0;239000.0;3100000.0
8523.0;400.0;32000.0;164000.0;204000.0;288000.0;2500000.0
8626.0;300.0;47000.0;190000.0;225000.0;297000.0;3100000.0
8729.0;400.0;64000.0;230000.0;275000.0;378000.0;3600000.0
8831.0;400.0;77000.0;252000.0;299000.0;431000.0;3300000.0
8934.0;300.0;89000.0;258000.0;308000.0;453000.0;3800000.0
9037.0;400.0;93000.0;260000.0;304000.0;488000.0;4300000.0
9139.0;400.0;120000.0;296000.0;346000.0;460000.0;4900000.0
9242.0;400.0;150000.0;350000.0;426000.0;559000.0;5600000.0
9345.0;500.0;216000.0;410000.0;485000.0;630000.0;5900000.0
9447.0;1100.0;456000.0;770000.0;950000.0;1600000.0;9800000.0
9550.0;6500.0;502000.0;850000.0;1100000.0;2700000.0;1.3E7
9653.0;9000.0;820000.0;2000000.0;2900000.0;7300000.0;4.2E7
9756.0;66000.0;950000.0;2800000.0;4800000.0;1.3E7;5.6E7
9858.0;48000.0;840000.0;2300000.0;2900000.0;3600000.0;5.8E7
9961.0;52000.0;850000.0;1600000.0;1800000.0;4000000.0;3.5E7
10064.0;241000.0;970000.0;2000000.0;2600000.0;3600000.0;6.0E7
