"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,259.834846,11.625165,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,711.689699,19.635455,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,698.802531,7.794953,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,46.213611,2.419636,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2299.835517,12.933423,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12819.156844,170.880156,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,708.156162,8.372014,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,255.273477,2.245034,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.038085,1.111381,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,630.880569,9.391718,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.772617,0.213533,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,894.663726,25.007429,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4291.917162,156.698322,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.418081,0.149053,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,473.000225,0.559268,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.903576,0.305266,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,299.406926,19.351681,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10939.709455,89.312146,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,147.034861,2.386469,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,496.824170,8.795727,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1084.331063,7.726193,"ops/min"
