
===================================
Domain Marker;critical-jOPS;3316.0
Domain Marker;max-jOPS;9550.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
103.0;500.0;1600.0;2000.0;2100.0;2700.0;4200.0
205.0;500.0;1700.0;2300.0;2500.0;3100.0;4600.0
308.0;500.0;1900.0;2900.0;3200.0;3900.0;123000.0
411.0;500.0;2200.0;3300.0;3600.0;4400.0;117000.0
513.0;400.0;2300.0;3700.0;4100.0;4900.0;69000.0
616.0;500.0;2500.0;4100.0;4600.0;5500.0;113000.0
719.0;500.0;2700.0;4600.0;5100.0;6200.0;221000.0
822.0;400.0;2800.0;5000.0;5600.0;6900.0;231000.0
924.0;300.0;2900.0;5300.0;5900.0;7100.0;115000.0
1027.0;400.0;3100.0;5800.0;6400.0;7900.0;125000.0
1130.0;300.0;3100.0;6000.0;6800.0;8500.0;111000.0
1232.0;500.0;3200.0;6300.0;7200.0;8900.0;225000.0
1335.0;400.0;3100.0;6600.0;7600.0;9900.0;124000.0
1438.0;400.0;3200.0;6800.0;7800.0;9900.0;125000.0
1540.0;400.0;3200.0;7000.0;8100.0;10500.0;207000.0
1643.0;400.0;3300.0;7100.0;8400.0;11400.0;209000.0
1746.0;400.0;3300.0;7300.0;8700.0;13800.0;216000.0
1848.0;400.0;3300.0;7200.0;8700.0;12800.0;217000.0
1951.0;400.0;3300.0;7300.0;8800.0;17100.0;205000.0
2054.0;400.0;3400.0;7200.0;8600.0;13700.0;126000.0
2156.0;400.0;3500.0;7300.0;8700.0;15900.0;158000.0
2259.0;400.0;3500.0;7300.0;8800.0;18700.0;163000.0
2362.0;400.0;3400.0;7000.0;8400.0;12500.0;226000.0
2465.0;400.0;3500.0;7200.0;8700.0;19795.000000001164;225000.0
2567.0;500.0;3500.0;7300.0;8700.0;15800.0;230000.0
2670.0;400.0;3500.0;7200.0;8700.0;18500.0;137000.0
2773.0;400.0;3600.0;7300.0;8900.0;25000.0;186000.0
2875.0;400.0;3600.0;7200.0;8800.0;31000.0;175000.0
2978.0;400.0;3600.0;7100.0;8600.0;27000.0;221000.0
3081.0;400.0;3700.0;7200.0;8800.0;28000.0;218000.0
3183.0;400.0;3700.0;7300.0;9000.0;32000.0;186000.0
3286.0;400.0;3700.0;7500.0;9700.0;61000.0;222000.0
3389.0;400.0;3700.0;7400.0;9300.0;46000.0;207000.0
3491.0;400.0;3800.0;7400.0;9400.0;44000.0;184000.0
3594.0;400.0;3800.0;7600.0;9700.0;47000.0;199000.0
3697.0;400.0;3900.0;7600.0;9900.0;57000.0;221000.0
3800.0;400.0;3900.0;7800.0;10300.0;47000.0;221000.0
3902.0;400.0;3900.0;7700.0;9900.0;61000.0;209000.0
4005.0;400.0;4000.0;7900.0;10800.0;60000.0;272000.0
4108.0;400.0;4000.0;7800.0;10400.0;56000.0;344000.0
4210.0;400.0;4000.0;7900.0;10800.0;55000.0;309000.0
4313.0;400.0;4100.0;8300.0;12200.0;82000.0;400000.0
4416.0;400.0;4100.0;8100.0;11600.0;46000.0;192000.0
4518.0;400.0;4100.0;8400.0;12300.0;58000.0;268000.0
4621.0;400.0;4200.0;8900.0;15500.0;67000.0;271000.0
4724.0;400.0;4300.0;9000.0;16700.0;79000.0;370000.0
4826.0;400.0;4400.0;9500.0;22000.0;110000.0;404000.0
4929.0;400.0;4400.0;9500.0;19700.0;87000.0;332000.0
5032.0;300.0;4500.0;10100.0;24000.0;101000.0;387000.0
5134.0;400.0;4600.0;10600.0;23000.0;91000.0;294000.0
5237.0;400.0;4600.0;10500.0;22000.0;83000.0;286000.0
5340.0;300.0;4700.0;11100.0;25000.0;102000.0;401000.0
5443.0;400.0;4700.0;11900.0;28000.0;89000.0;432000.0
5545.0;400.0;4800.0;11900.0;26000.0;98000.0;457000.0
5648.0;300.0;5000.0;13200.0;26000.0;87000.0;377000.0
5751.0;400.0;5000.0;13900.0;32000.0;101000.0;402000.0
5853.0;400.0;5200.0;16800.0;41000.0;114000.0;435000.0
5956.0;400.0;5300.0;21000.0;42000.0;94000.0;464000.0
6059.0;300.0;5400.0;18400.0;39000.0;106000.0;497000.0
6161.0;400.0;5600.0;18600.0;35000.0;96000.0;525000.0
6264.0;400.0;5800.0;24000.0;43000.0;120000.0;560000.0
6367.0;300.0;5900.0;29000.0;55000.0;114000.0;710000.0
6469.0;300.0;5900.0;31000.0;58000.0;113000.0;582000.0
6572.0;400.0;6100.0;28000.0;50000.0;118000.0;1100000.0
6675.0;400.0;6200.0;32000.0;58000.0;125000.0;502000.0
6778.0;300.0;6600.0;46000.0;81000.0;129000.0;810000.0
6880.0;300.0;6600.0;40000.0;64000.0;114000.0;730000.0
6983.0;400.0;6700.0;38000.0;59000.0;108000.0;532000.0
7086.0;300.0;6900.0;43000.0;66000.0;118929.99999999302;850000.0
7188.0;300.0;7000.0;42000.0;67000.0;116000.0;740000.0
7291.0;300.0;7500.0;60000.0;90000.0;149000.0;1900000.0
7394.0;400.0;7600.0;52000.0;77000.0;146000.0;970000.0
7496.0;300.0;8200.0;63000.0;96000.0;156609.99999998603;980000.0
7599.0;400.0;8600.0;84000.0;125000.0;186000.0;1700000.0
7702.0;300.0;9100.0;82000.0;111000.0;180000.0;1300000.0
7804.0;400.0;10000.0;100000.0;131000.0;187000.0;2100000.0
7907.0;300.0;9800.0;86000.0;122000.0;196000.0;1700000.0
8010.0;300.0;11800.0;93000.0;130000.0;204000.0;2000000.0
8113.0;300.0;11800.0;100000.0;136000.0;184000.0;1800000.0
