MemTotal:        8135336 kB
MemFree:         7110020 kB
MemAvailable:    7273372 kB
Buffers:           33776 kB
Cached:           349168 kB
SwapCached:            0 kB
Active:           145420 kB
Inactive:         656536 kB
Active(anon):       1760 kB
Inactive(anon):   434932 kB
Active(file):     143660 kB
Inactive(file):   221604 kB
Unevictable:        5500 kB
Mlocked:            5500 kB
SwapTotal:       8134652 kB
SwapFree:        8134652 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               208 kB
Writeback:             0 kB
AnonPages:        424524 kB
Mapped:           209332 kB
Shmem:             12696 kB
KReclaimable:      37992 kB
Slab:              97256 kB
SReclaimable:      37992 kB
SUnreclaim:        59264 kB
KernelStack:        6796 kB
PageTables:        13352 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    12202320 kB
Committed_AS:    3009924 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       52800 kB
VmallocChunk:          0 kB
Percpu:             3376 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      130924 kB
DirectMap2M:     5111808 kB
DirectMap1G:     5242880 kB
