
===================================
Domain Marker;critical-jOPS;3941.0
Domain Marker;max-jOPS;9700.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;500.0;1600.0;2000.0;2200.0;2800.0;132000.0
231.0;400.0;1800.0;2400.0;2800.0;3400.0;132000.0
346.0;400.0;2000.0;3000.0;3300.0;4000.0;130000.0
462.0;400.0;2300.0;3500.0;3900.0;4800.0;134000.0
577.0;500.0;2500.0;4000.0;4500.0;5500.0;139000.0
693.0;500.0;2700.0;4500.0;5100.0;6100.0;137000.0
808.0;400.0;2900.0;5000.0;5600.0;6700.0;133000.0
924.0;500.0;3100.0;5500.0;6200.0;7500.0;141000.0
1039.0;400.0;3100.0;5900.0;6600.0;8300.0;139000.0
1155.0;500.0;3200.0;6300.0;7100.0;8700.0;123000.0
1270.0;500.0;3300.0;6600.0;7500.0;9500.0;136000.0
1386.0;400.0;3400.0;7100.0;8100.0;10200.0;140000.0
1501.0;400.0;3400.0;7200.0;8400.0;10900.0;140000.0
1617.0;400.0;3400.0;7200.0;8400.0;10900.0;132000.0
1732.0;400.0;3400.0;7300.0;8600.0;11300.0;140000.0
1848.0;400.0;3400.0;7200.0;8500.0;11700.0;142000.0
1963.0;400.0;3500.0;7500.0;8900.0;12900.0;147000.0
2079.0;400.0;3500.0;7400.0;8800.0;12400.0;136000.0
2194.0;500.0;3500.0;7200.0;8600.0;12800.0;133000.0
2310.0;400.0;3500.0;7300.0;8800.0;14600.0;140000.0
2425.0;400.0;3500.0;7200.0;8800.0;14700.0;137000.0
2541.0;400.0;3600.0;7300.0;8800.0;14200.0;140000.0
2656.0;400.0;3600.0;7100.0;8700.0;15600.0;136000.0
2772.0;400.0;3600.0;7100.0;8500.0;15300.0;148000.0
2887.0;400.0;3600.0;7000.0;8500.0;17100.0;134000.0
3002.0;300.0;3600.0;7100.0;8600.0;18500.0;135000.0
3118.0;400.0;3600.0;7100.0;8700.0;21000.0;156000.0
3233.0;400.0;3700.0;7200.0;8800.0;21000.0;158000.0
3349.0;400.0;3800.0;7500.0;9400.0;30000.0;157000.0
3464.0;400.0;3700.0;7200.0;8900.0;25000.0;179000.0
3580.0;400.0;3800.0;7500.0;9400.0;26000.0;141000.0
3695.0;400.0;3800.0;7500.0;9400.0;29000.0;145000.0
3811.0;400.0;3900.0;7500.0;9600.0;30000.0;143000.0
3926.0;400.0;3900.0;7700.0;10200.0;39000.0;180000.0
4042.0;400.0;3900.0;7600.0;9700.0;32000.0;202000.0
4157.0;400.0;4000.0;7900.0;10700.0;36000.0;188000.0
4273.0;400.0;4100.0;8000.0;11300.0;45000.0;212000.0
4388.0;400.0;4100.0;8100.0;11400.0;43000.0;264000.0
4504.0;400.0;4200.0;8300.0;11500.0;42000.0;244000.0
4619.0;400.0;4200.0;8500.0;12800.0;43000.0;252000.0
4735.0;400.0;4200.0;8500.0;12200.0;43000.0;161000.0
4850.0;400.0;4400.0;9400.0;17800.0;46000.0;234000.0
4966.0;400.0;4400.0;9200.0;17600.0;67000.0;399000.0
5081.0;400.0;4500.0;9900.0;21000.0;56000.0;240000.0
5197.0;400.0;4500.0;9500.0;15700.0;46000.0;296000.0
5312.0;400.0;4700.0;10500.0;23000.0;63000.0;432000.0
5428.0;400.0;4700.0;10700.0;22000.0;57000.0;336000.0
5543.0;400.0;4800.0;11600.0;26000.0;59000.0;365000.0
5659.0;400.0;5000.0;12400.0;26000.0;60000.0;305000.0
5774.0;400.0;5000.0;12100.0;25000.0;67000.0;320000.0
5889.0;400.0;5200.0;15100.0;39000.0;100000.0;650000.0
6005.0;400.0;5400.0;17800.0;40000.0;87000.0;559000.0
6120.0;300.0;5500.0;15400.0;31000.0;65000.0;314000.0
6236.0;400.0;5700.0;17700.0;36000.0;81000.0;402000.0
6351.0;400.0;6000.0;24000.0;45000.0;102000.0;562000.0
6467.0;400.0;5900.0;19600.0;38000.0;69000.0;599000.0
6582.0;400.0;6100.0;23000.0;43000.0;85000.0;519000.0
6698.0;400.0;6400.0;26000.0;45000.0;86000.0;449000.0
6813.0;400.0;6400.0;28000.0;45000.0;103000.0;660000.0
6929.0;400.0;6600.0;29000.0;45000.0;91000.0;512000.0
7044.0;300.0;6800.0;35000.0;57000.0;108000.0;850000.0
7160.0;400.0;7100.0;36000.0;57000.0;98000.0;740000.0
7275.0;400.0;7400.0;42000.0;70000.0;120000.0;1200000.0
7391.0;400.0;7500.0;38000.0;56000.0;102000.0;810000.0
7506.0;400.0;8000.0;45000.0;64000.0;113000.0;1300000.0
7622.0;400.0;8000.0;57000.0;89000.0;135000.0;1300000.0
7737.0;300.0;8700.0;62000.0;100000.0;148000.0;1400000.0
7853.0;400.0;9200.0;71000.0;94000.0;146000.0;1400000.0
7968.0;400.0;9500.0;64000.0;88000.0;140000.0;1700000.0
8084.0;400.0;10100.0;82000.0;110000.0;179000.0;1700000.0
8199.0;400.0;10000.0;79000.0;110000.0;198000.0;1700000.0
8315.0;400.0;11300.0;103000.0;140000.0;223000.0;2300000.0
8430.0;400.0;12200.0;93000.0;124000.0;178000.0;1800000.0
8546.0;400.0;14000.0;109000.0;154000.0;225000.0;2600000.0
8661.0;400.0;16400.0;150000.0;202000.0;295000.0;2900000.0
8776.0;400.0;22000.0;141000.0;182000.0;264000.0;3000000.0
8892.0;400.0;27000.0;156000.0;200549.99999998836;350000.0;3900000.0
9007.0;400.0;33000.0;203000.0;241000.0;294000.0;3200000.0
9123.0;400.0;42000.0;191000.0;231000.0;339000.0;3400000.0
9238.0;400.0;56000.0;226000.0;277000.0;351000.0;3900000.0
9354.0;300.0;66000.0;253000.0;298000.0;385000.0;4500000.0
9469.0;400.0;77000.0;231000.0;295000.0;418000.0;4500000.0
9585.0;400.0;89000.0;253000.0;302000.0;395000.0;4500000.0
